<title>《鬥破蒼穹》▷ 第377章 暴露</title><br><p>&emsp;&emsp;第377章 暴露</p>
<br><p>&emsp;&emsp;“呼”瞧得那些守衛竟然沒有搜查隊伍，蕭炎忍不住的鬆了一口氣，緊繃的身體也是軟下了許多，滿是汗水的手掌緊了緊車把，然後趕緊低頭，推着車架，跟着隊伍對着城門通道行去。</p>
<br><p>&emsp;&emsp;然而就在隊伍即將進入城門通道口時，一道冷冷的厲喝，卻是突然響起，將前行的隊伍嚇得趕忙停了下來。</p>
<br><p>&emsp;&emsp;“是誰讓他們隨隨便便便進城的？”</p>
<br><p>&emsp;&emsp;隨着喝聲的響起，只見那黝黑的城口中，忽然響起一陣陣鎧甲碰撞的聲響，片刻之後，幾十名全副武裝的精銳士兵，手持長槍將城門再度堵了起來，一名臉色陰沉的青年，緩步渡出，陰冷的瞥着傭兵隊伍。</p>
<br><p>&emsp;&emsp;“呵呵，原來是蒙喇少爺，幾月不見，當真是越來越氣宇軒昂了。”瞧得隊伍被阻，那位傭兵團團長趕忙走出，當他見到那臉色陰沉的青年後，臉龐上趕緊堆出笑容，諂媚的道。</p>
<br><p>&emsp;&emsp;“巴努，少廢話，以前讓你過去倒是沒什麼，可今日，卻是不行，家父說了，任何想要進入“鎮鬼關”的人，都必須嚴格檢查。”青年冷笑了一聲，旋即從懷中掏出一張白色宣紙，丟給一旁的守衛，陰測測的道：“給我把每一個人都檢查一遍，一旦發現畫像上的人，就地格殺！”</p>
<br><p>&emsp;&emsp;那名守衛小心翼翼的接過宣紙，對着那位叫做巴努的團長無奈一笑，然後一揮手，頓時那城門口處將近百名護衛，都是舉出了手中長槍，然後開始沿着隊伍檢查過去。</p>
<br><p>&emsp;&emsp;“糟了.”在剛纔這名年輕人出現時，蕭炎心中便是暗罵了一聲，沒想到真如他所料，雲嵐宗的通緝令，已經傳到了帝國邊境地帶。</p>
<br><p>&emsp;&emsp;隊伍之前，守衛一個個的搜查過來，拿着畫像比照了半天，方纔放行，雖然這些傭兵被他們的舉止搞得頗爲惱火，可卻並不敢在此撒野，他們也清楚，若是惹惱了這位青年，他們這傭兵團，恐怕連城都出不去，那幾萬重兵一個衝殺下來，就算是鬥王強者，也唯有暫避鋒芒啊，類似傳說中的以一敵萬，那僅僅只是少數強者。</p>
<br><p>&emsp;&emsp;名叫蒙喇的年輕人，雙手負於身後，眼神陰冷如毒蛇一般，渡着步子，緩緩的順着隊伍走下，忽然間，他腳步一頓，目光掃過那些渾身散發着一股黴味，並且臉龐被黃土所遮掩的下人們，冷聲道：“讓他們把臉搽乾淨！”</p>
<br><p>&emsp;&emsp;“這年輕人心機挺深，沒有絲毫那些帝國內部公子少爺們的嬌氣。”見到那蒙喇竟然沒有在乎自己的身份，直接來到這些身份低賤的奴僕身旁時，蕭炎眉頭忍不住的一皺，心中大感麻煩，這樣查下去，遲早會暴露，在這種地方暴露身形，那後果可不太妙啊。</p>
<br><p>&emsp;&emsp;聽得蒙喇的喝聲，那些臉色木訥的奴僕趕忙畏畏縮縮的低頭，然後用袖子兩三下的將臉龐上的黃塵搽了去。</p>
<br><p>&emsp;&emsp;蒙喇陰冷的目光緩緩從那些奴僕臉龐上掃過，片刻後，略有些失望的搖了搖頭，剛想收回目光，眼神忽然一凝，微微偏頭，盯着那人羣中最後一名正低着頭的灰袍奴僕，冷喝道：“你，擡起頭來。”</p>
<br><p>&emsp;&emsp;聽得他的喝聲，城門周圍的人，都是將目光投射了過來，那些傭兵也是將愕然的目光投注在這個身份低賤的奴僕身上。</p>
<br><p>&emsp;&emsp;灰袍奴僕輕嘆了一口氣，只得擡起頭來，那張被黃塵遮掩了五官的臉龐上，露出了一雙漆黑如夜的淡然眸子。</p>
<br><p>&emsp;&emsp;目光與那對漆黑眸子一接觸，蒙喇先是一愣，那畫像中所畫之人的那黑色眼睛，閃電般的從腦海中浮現而過，頓時，臉色驟變，常年在戰場拼殺賦予了他敏銳的神經，因此，幾乎是條件反射般，腳尖一觸地面，身體便是暴退，在暴退之時，尖銳刺耳的聲音，從他嘴中吼出：“給我抓住他，他便是蕭炎！”</p>
<br><p>&emsp;&emsp;然而他反應雖然頗爲敏銳，可畢竟實力僅在鬥師級別，因此他身體剛剛有所後退，蕭炎便是一聲冷笑，身體一晃，鬼魅般的追上蒙喇，手掌猶如鷹爪般，閃電般的暴射而出，重重的砸在後者胸口之處，頓時，一口鮮血從蒙喇嘴中噴了出來，一張臉龐，變得煞白。</p>
<br><p>&emsp;&emsp;一擊未能取其性命，蕭炎剛欲再度補上，那蒙喇卻是急忙閃身拐進士兵之後，一個鬥師，便是擁有這般敏捷身手，倒還真是不易。</p>
<br><p>&emsp;&emsp;“嗤，嗤”</p>
<br><p>&emsp;&emsp;十幾杆鋒利的長槍，攜帶着淡淡的鬥氣光芒，狠狠的對着蕭炎腦袋暴刺而去，路線大開大合，充滿殺伐氣息，不愧是從戰場上存活下來的戰士，光是這般氣勢，便不是普通戰士可以比喻。</p>
<br><p>&emsp;&emsp;腦袋扭動，雖然將長槍閃避而去，可蕭炎的攻勢卻是被阻了一下，瞧得那些急速匯攏而來的士兵，他只得眉頭微皺的退後了一段距離。</p>
<br><p>&emsp;&emsp;城門處，一衆人目瞪口呆的望着這電光火石間的變化，特別是當瞧得那在“鎮鬼關”中被稱爲年輕一代中最出類拔萃的蒙喇一招便是被打成重之後，臉龐上的表情，更是有些向呆滯進化。</p>
<br><p>&emsp;&emsp;“蕭炎？！他就是蕭炎？那個擊殺了雲嵐宗鬥王強者雲棱的蕭炎？”忽然間，傭兵團中忽然有人大喊了一聲，旋即帶起一道道火熱視線，聽其聲音，倒是並未有太多貪婪，反而是夾雜着點崇拜的味道。</p>
<br><p>&emsp;&emsp;隨着這名傭兵的喊聲落下，頓時周圍一片譁然，一道道充斥着各種各樣情緒的目光，死死的盯在了蕭炎身上，最近最震動加瑪帝國的事，自然便是蕭炎大闖雲嵐宗之事無疑，而隨着雲嵐宗通緝令的發出，幾乎所有加瑪帝國的人都知道，誰如果向雲嵐宗提供了關於蕭炎的情報，便是能夠得到玄階的鬥氣修煉功法，這種級別的功法，在市面上，那可是相當於好幾十萬金幣呢，而且還是處於有價無市的境況。</p>
<br><p>&emsp;&emsp;這般豐厚的利潤，足以讓得許多人鋌而走險.</p>
<br><p>&emsp;&emsp;“蕭炎，這“鎮鬼關”幾萬重兵，你是走不掉的！”臉龐漲紫，蒙喇惡狠狠的瞥着蕭炎，聲音嘶啞的道。</p>
<br><p>&emsp;&emsp;“蒙喇少爺，我想知道，這“鎮鬼關”的重兵，明明是屬於帝國官方所有，什麼時候成了替雲嵐宗辦事的狗了？我想，這事若是傳到加瑪皇室去了，恐怕連你那父親，也是要受重罰的吧？”蕭炎一把抹去臉龐上的黃塵，目光從那堵着城門的上百名精銳士兵身上掃過，冷笑道。</p>
<br><p>&emsp;&emsp;聽得蕭炎的冷笑聲，那些士兵也是一怔，旋即有些遲疑了起來，按程序來說，他們的確是屬於官方軍隊，可不關雲嵐宗什麼事，而那什麼通緝令，也並未被官方所認可，說起來抓捕蕭炎，根本就是不合法的事。</p>
<br><p>&emsp;&emsp;“哈哈，好個牙尖嘴利的小子！”就在這些士兵遲疑時，一道陰冷笑聲，卻是忽然自城門通道中響起，旋即，一位身着銀鎧的中年人，大步走出，目光冷冷的掃過蕭炎，喝道：“我是“鎮鬼關”的副統領蒙力，你擅闖重城，照我帝國軍法，本該拿你關押，勸你儘早束手就擒，免得自討苦吃。”</p>
<br><p>&emsp;&emsp;“你就是蒙力？雲嵐宗的狗？”蕭炎目光在蒙力身上掃過，感受着從其體內所散發而出的隱隱氣息，心中喃喃道：“看其氣息，想必應該是二三星左右的鬥靈吧？”</p>
<br><p>&emsp;&emsp;“拿下他！”臉色略微陰沉，蒙力一聲陰笑，也不再廢話，直接喝道。</p>
<br><p>&emsp;&emsp;聽得蒙力命令，那黝黑的城牆通道，頓時再度涌出幾百名全副武裝的精銳士兵，然後將蕭炎團團圍住，手中鋒利長槍，在日光照耀下，閃爍着森冷光澤。</p>
<br><p>&emsp;&emsp;“潛入失敗，只得硬闖了.”</p>
<br><p>&emsp;&emsp;wωω☢TTKдN☢℃ O</p>
<br><p>&emsp;&emsp;周圍沖天而起的殺伐氣息，讓得蕭炎臉色逐漸冷冽，雙手一動，巨大的玄重尺便是閃現而出，重尺揮動，帶起呼呼作響的風聲。</p>
<br><p>&emsp;&emsp;“殺！”</p>
<br><p>&emsp;&emsp;望着拿出武器的蕭炎，蒙力陰森森的笑了一聲，在幾天前，他便接到過雲山的傳話，據云山所說，現在的蕭炎，因當日雲嵐宗上的大戰受傷，而不再可能施展出那能與他戰鬥時的恐怖實力，故而，蒙力方纔敢答應此次的截殺，不然的話，再給他幾個膽子，也不敢來阻攔全盛時期的蕭炎，畢竟，一個能與鬥宗相戰鬥的強者，即使是拼上了這座要塞裡面的所有戰士，也不可能將之留下啊。</p>
<br><p>&emsp;&emsp;“給我住手！”</p>
<br><p>&emsp;&emsp;就在那些滿身血氣的戰士即將展開衝殺之時，一道厲喝，忽然暴響而起，旋即一道影子，猶如鐵塔一般，從天而降，重重的砸落在地面上，將大地震得使勁的晃了晃，他目光掃視四周，旋即停在蒙力身上，冷笑道：“蒙力，我的“銀甲軍”可不是雲嵐宗的人，你想要討好雲嵐宗，那就自己動手，不要妄想用我的人去給你做踏腳石。”</p>
<br><p>&emsp;&emsp;“木鐵，你.”瞧得出現的彪形大漢，蒙力臉色瞬間鐵青，怒喝道。</p>
<br><p>&emsp;&emsp;“哼，銀甲軍，給我退下！”沒有理會他，那被成爲木鐵的彪形大漢轉身對着那將蕭炎包圍在其中的精銳戰士喝道。</p>
<br><p>&emsp;&emsp;“是！統領大人！”聽得他的喝聲，那些戰士沒有絲毫遲疑，唰的一聲，收槍的聲音整齊得沒有半點雜音，安靜退回城門通道，猶如木樁一般動也不動，看這些戰士的表現，明顯這位名叫木鐵的人，聲望遠非蒙力可比。</p>
<br><p>&emsp;&emsp;“你是叫蕭炎吧？哈哈，小子，有膽識，這麼多年來，你還是第一個讓得雲嵐宗這般難堪的，若不是身份使然，我倒是要請你好好喝上幾杯。”猶如鐵塔般的大漢對着蕭炎大笑道，笑聲如雷。</p>
<br><p>&emsp;&emsp;“多謝木鐵統領。”忽然間轉好的情勢讓得蕭炎略微一怔，瞧得木鐵那並未懷什麼惡意的臉龐，當下微微一笑，客氣的回道。</p>
<br><p>&emsp;&emsp;“也不用謝我，我只是做我份內的事，如果雲嵐宗那張通緝令被官方所承認，那我也只能拿下你，不過還好”木鐵擺了擺手，斜瞥了一眼臉色鐵青的蒙力，笑道：“只要你能從這個傢伙手中離去，那麼這“鎮鬼關”便是再無人阻你去路。”</p>
<br><p>&emsp;&emsp;“如此，那便多謝了。”聞言，蕭炎臉龐上不由得流溢出一抹森然，轉頭望向蒙力，輕笑道：“蒙力副統領，想要我的人頭去雲嵐宗領賞，便請自己動手吧.”</p>
<br><p>&emsp;&emsp;“小混蛋，好大的口氣，我今天就不信，我還收拾不了你這重傷之體！”</p>
<br><p>&emsp;&emsp;臉龐一陣青一陣白，蒙力沒想到這次竟然會把自己的套了進去，說實話，他心中很是有些懼怕蕭炎的那些手段，畢竟連雲棱那種強者，都是栽在了蕭炎手中，可這種時候，他若是氣軟了的話，恐怕在這“鎮鬼關”中，他的聲望將會跌落至谷底，因此，即使心中忐忑，他也唯有硬着頭皮上了。</p>
<br><p>&emsp;&emsp;(求推薦票~~~~~~~~~~~~~~)</p>
<br><p>&emsp;&emsp;(本章完)</p>
